,Unnamed: 0,_id,address,ambience_rating,food_rating,rating,rest_name,review,review_length,review_title,rid,service_rating,url
159,159,5501b31ace17c917795f6aac,"1098 Sutter StreetSan Francisco, CA  94109",4.0,4.0,3.5,Yemeni's Restaurant,"I heard about this restaurant from a friend. The food was very good and the breads were freshly baked. I wasn't familiar with the Yemeni menu, but the food is worth returning for.",179,Pretty Tasty Food,103384,2.0,http://www.opentable.com/yemenis-restaurant?rid=103384&tab=2&page=1
160,160,5501b34ece17c917795f6baa,"500 Precita AvenueSan Francisco, CA  94110",5.0,5.0,3.9,Precita Park Cafe,We love this place and this time the food was outstanding and the service is always really personal and friendly.  We will keep coming back.,140,I just love this place,103612,4.0,http://www.opentable.com/precita-park-cafe?rid=103612&tab=2&page=1
161,161,5501b359ce17c917795f6be1,"1754 Polk StreetSan Francisco, CA  94109",5.0,5.0,4.6,Amelie,Great experience overall!! Would definitely go back there for their Wine collection..,85,Great experience overall!! Would definit...,103654,5.0,http://www.opentable.com/amelie-san-francisco?rid=103654&tab=2&page=1
162,162,5501b359ce17c917795f6be2,"1754 Polk StreetSan Francisco, CA  94109",3.0,5.0,4.6,Amelie,Come early for the wine flight specials such a good deal.,57,Loved it!,103654,5.0,http://www.opentable.com/amelie-san-francisco?rid=103654&tab=2&page=2
163,163,5501b35fce17c917795f6bfd,"Pier 5, The EmbarcaderoSan Francisco, CA  94105",5.0,5.0,4.4,Coqueta,"This was an amazing meal!  We had a selection of 8 different tapas, wonderful place to eat!  Cant say enough good things about this place",137,Fabulous!,103693,4.0,http://www.opentable.com/coqueta?rid=103693&tab=2&page=1
164,164,5501b35fce17c917795f6bfe,"Pier 5, The EmbarcaderoSan Francisco, CA  94105",2.0,3.0,4.4,Coqueta,We tried Coqueta for lunch and was disappointed. The food was underwhelming  and service was excoerionally slow.  We tired a couple of the skewers and they tasted like cheese on stick... nothing special for $2.50 each.  We also tried the mushrooms which came out looking great but tasted very oily and quite bland. Highlight was the croquetas which were pretty good. Thank goodness they got that staple down.,408,Disappointing,103693,4.0,http://www.opentable.com/coqueta?rid=103693&tab=2&page=2
165,165,5501b35fce17c917795f6bff,"Pier 5, The EmbarcaderoSan Francisco, CA  94105",4.0,4.0,4.4,Coqueta,The small plates and the atmosphere are great and the location can't be beat.,77,The small plates and the atmosphere are ...,103693,5.0,http://www.opentable.com/coqueta?rid=103693&tab=2&page=3
166,166,5501b35fce17c917795f6c00,"Pier 5, The EmbarcaderoSan Francisco, CA  94105",4.0,4.0,4.4,Coqueta,We loved all the tapas and pintxos but found them a little overpriced.  The two gin-tonics we tried were terrific!  The dining room had wonderfully high ceilings but too bad it didn't have much of a view of the bay.,215,Something different,103693,4.0,http://www.opentable.com/coqueta?rid=103693&tab=2&page=4
167,167,5501b360ce17c917795f6c01,"Pier 5, The EmbarcaderoSan Francisco, CA  94105",5.0,5.0,4.4,Coqueta,"The bartender was pleasant and knowledgeable.  I helped to name his new Mescal concoction. When seated in the dining room, the service was flawless.  The interior is awesome.  Chiarello has an uncanny ability to set the stage perfectly for each of his restaurants. 
Our pintxos were excellent, especially the octopus and the calamari.  The prawns were executed well, but paled in flavor and complexity to the octopus.  The house cured olives have a fresh citrus quality giving them a lightness not common to most curings.  The friendliness and warmth of the entire staff was refreshing.  I look forward to returning with friends to share this new culinary gem.",660,Pre game pintxos,103693,5.0,http://www.opentable.com/coqueta?rid=103693&tab=2&page=5
168,168,5501b360ce17c917795f6c02,"Pier 5, The EmbarcaderoSan Francisco, CA  94105",3.0,4.0,4.4,Coqueta,"This is a great place.  We recently had a very nice lunch - the mushrooms and asparagus were just divine!
The indoor space is quite lovely but a bit noisy; the bar area was much more comfortable.  The view was spectacular.
The spanish wines and cheese were delicious.  The waitstaff was not as attentive as we wished but the food made up for it.",345,This is a great place.  We recently had ...,103693,5.0,http://www.opentable.com/coqueta?rid=103693&tab=2&page=6
169,169,5501b360ce17c917795f6c03,"Pier 5, The EmbarcaderoSan Francisco, CA  94105",5.0,5.0,4.4,Coqueta,A place thatis very conducive fora leisurely meal .service excellent food was wonderful . We will be back again and again.thankyou.,131,A place thatis very conducive fora leisu...,103693,5.0,http://www.opentable.com/coqueta?rid=103693&tab=2&page=7
170,170,5501b360ce17c917795f6c04,"Pier 5, The EmbarcaderoSan Francisco, CA  94105",5.0,4.0,4.4,Coqueta,"I loved this restaurant. The pintxos (Hors d' oeuvre/appetizer) were very artfully crafted.... and delicious!! The cocktails were among the best I've had/seen, they too were very artistic. The reservation process to get in here is fueled by hype so it is difficult to get the but very worth it. The food and service were very good. I can't wait to return.",355,Awesome,103693,4.0,http://www.opentable.com/coqueta?rid=103693&tab=2&page=8
171,171,5501b360ce17c917795f6c05,"Pier 5, The EmbarcaderoSan Francisco, CA  94105",5.0,5.0,4.4,Coqueta,"Delicious tapas and cocktails. Friendly, excellent service.",59,Delicious tapas and cocktails.,103693,3.0,http://www.opentable.com/coqueta?rid=103693&tab=2&page=9
172,172,5501b361ce17c917795f6c06,"Pier 5, The EmbarcaderoSan Francisco, CA  94105",1.0,3.0,4.4,Coqueta,"Service was lacking, servers and staff did not smile, it seemed like an annoyance for them to serve us.
Food was great, drinks were absolutely amazing. The paella is well served and the seafood really fresh. Sangria and Andalucia drinks were great. Too bad for the service attitude.",282,"Great food, service not so much",103693,2.0,http://www.opentable.com/coqueta?rid=103693&tab=2&page=10
173,173,5501b361ce17c917795f6c07,"Pier 5, The EmbarcaderoSan Francisco, CA  94105",5.0,5.0,4.4,Coqueta,"My client and I are MAJOR FOODIES so this was quite the treat! Of course we started with ""E Gran Plat Cap"" (cured meats and cheeses) to enjoy throughout the meal. We loved the baby beets, poached salmon, sunny side-up egg with shrimp, and grilled octopus which was amazing!",273,My client and I are MAJOR,103693,5.0,http://www.opentable.com/coqueta?rid=103693&tab=2&page=11
174,174,5501b361ce17c917795f6c08,"Pier 5, The EmbarcaderoSan Francisco, CA  94105",2.0,4.0,4.4,Coqueta,"The food was very good, but the noise level was waaaaaay to loud. It was very hard to talk over the din. Also the wait staff seemed a bit overwhelmed. The meal had no real flow to it. Items came either to quickly or too slowly. And we waited for 15 minutes for our waiter to bring us the dessert menu, telling us each time she passed our table she'd be right back with it.",372,okay but...,103693,2.0,http://www.opentable.com/coqueta?rid=103693&tab=2&page=12
175,175,5501b361ce17c917795f6c09,"Pier 5, The EmbarcaderoSan Francisco, CA  94105",2.0,5.0,4.4,Coqueta,The menu was different - very good food but we waited 40 minutes after our order was taken for the first 2 of the 4 small plates we ordered. But we would still go back. peppers pardon was MEMORABLE also the calimari. did not think the shrimp pancake was exciting. Oh the cheese plate was one of the best I've had,312,could be 5 stars,103693,4.0,http://www.opentable.com/coqueta?rid=103693&tab=2&page=13
176,176,5501b362ce17c917795f6c0a,"Pier 5, The EmbarcaderoSan Francisco, CA  94105",5.0,2.0,4.4,Coqueta,"I was impressed with Michael Chiarello's Bottega in Yountville but very disappointed with the food at Coqueta. The cheese course was excellent but the appetizers/main course were not up to his reputation. One appetizer was no more than tater tots with bacon. The chopped salad was good but only had avocado cream for dressing which left it very bland tasting. The main course of pork loin was fatty, chewy, not tender and arrived with only meat on the plate with garnish---nothing else. The desserts were interesting but rhubarb strawberry dessert had a metallic aftertaste.

The website advertised a great bay view but one table by window and separate bar had view.",666,Disappointment,103693,3.0,http://www.opentable.com/coqueta?rid=103693&tab=2&page=14
177,177,5501b362ce17c917795f6c0b,"Pier 5, The EmbarcaderoSan Francisco, CA  94105",1.0,2.0,4.4,Coqueta,"When one finds that food like the Crispy shrimp is saltier than the sausage and the cheese in the charcuterie plate, it is bound to get your BP higher.

When one finds a waiter such as the one we got who made us sit for about 10 minutes without showing up and letting us twiddle our thumbs and he did the same when we had finished and we could see him IGNORE our table and walk around trying to look busy, it got our BP up again. He then came and did a poor job of cleaning the table and when we asked for the dessert menu, guess what he was gone.

The Charcuterie plate and octopus were very good but the shrimp and the attempt at Paella (we've had better in other SF restaurants) and in Spain were oily and salty",714,Get your BLOOD PRESSURE UP,103693,4.0,http://www.opentable.com/coqueta?rid=103693&tab=2&page=15
178,178,5501b362ce17c917795f6c0c,"Pier 5, The EmbarcaderoSan Francisco, CA  94105",4.0,4.0,4.4,Coqueta,"Some dishes are great, a few don't work but overall it's a really fun place; the high bar chairs don't work and feel akward.",124,Fun place,103693,4.0,http://www.opentable.com/coqueta?rid=103693&tab=2&page=16
179,179,5501b363ce17c917795f6c0f,"1177 California StreetSan Francisco, CA  94109",5.0,5.0,4.2,Osso Steakhouse,The wait staff is great. The management team goes out of the way to provide a great product. The chief and team make the best bone in fillet I have ever had.,157,Maybe the best steak in the city,103699,4.0,http://www.opentable.com/osso-steakhouse?rid=103699&tab=2&page=1
180,180,5501b363ce17c917795f6c10,"1177 California StreetSan Francisco, CA  94109",4.0,5.0,4.2,Osso Steakhouse,"Having tried both the Big bone-in and the smaller steaks on multiple occasions, there is no contest -- the Big bone -in filet is one of, if not the, finest steaks you will ever have. It is large, so be prepared to take a size able portion home with you to warm up in a covered skillet the next day for another wonderful meal.  The smaller steaks are what you would find in most good high-end steakhouses, but why waste your time with them when you are in the presence of excellences?

The oysters are also superb, and the crispy roast potatoes are my favorite side.",565,Excellent Big bone-in filet,103699,5.0,http://www.opentable.com/osso-steakhouse?rid=103699&tab=2&page=2
181,181,5501b363ce17c917795f6c11,"1177 California StreetSan Francisco, CA  94109",5.0,5.0,4.2,Osso Steakhouse,Everything was perfect!  What more can I say.  The crab and spinach fondue was perfect.  The beet salad was perfect.  The bone in fillet was perfect.  The waiter was perfect.  One of our first truly perfect dinners.,215,A Perfect Dinner,103699,5.0,http://www.opentable.com/osso-steakhouse?rid=103699&tab=2&page=3
182,182,5501b363ce17c917795f6c12,"1177 California StreetSan Francisco, CA  94109",4.0,4.0,4.2,Osso Steakhouse,"Who knew this place was here?? Menu has a similar feel and quality to Bobos and decor has an Art Deco old school feel that works somehow. Unpretentious. Would definitely go back, great find for a change of pace...",213,Very pleasantly surprised,103699,4.0,http://www.opentable.com/osso-steakhouse?rid=103699&tab=2&page=4
183,183,5501b363ce17c917795f6c13,"1177 California StreetSan Francisco, CA  94109",4.0,4.0,4.2,Osso Steakhouse,"We reserved the private dining room for a dinner during the annual JPM Healthcare Conf in Jan. Charlie and Kevin were wonderful and accommodating, and did everything in their power to help make the dinner the success that it was. I would recommend to anyone who needs private dining in San Fran. Osso is laso conveniently located across from Grace Cathedral.",358,Osso a gem,103699,4.0,http://www.opentable.com/osso-steakhouse?rid=103699&tab=2&page=5
184,184,5501b364ce17c917795f6c14,"1177 California StreetSan Francisco, CA  94109",4.0,5.0,4.2,Osso Steakhouse,Went before a Chris Cornell concert with friends. Excellent steaks and drinks. Highly recommended for anyone going to the Masonic Center.,137,Great steaks,103699,4.0,http://www.opentable.com/osso-steakhouse?rid=103699&tab=2&page=6
185,185,5501b364ce17c917795f6c15,"1177 California StreetSan Francisco, CA  94109",5.0,5.0,4.2,Osso Steakhouse,"I live nearby. It is a neighborhood gem of the first order!! Perfectly cooked, incredibly delicious steaks. The chorizo cheese bread is to die for!! I will come back to try something other than the steak as the crab sounds wonderful and the other seafood options looked good. We had several side dishes that were outstanding and I thought the wine list was very reasonably priced. I love this place!!",400,AMAZING!!,103699,5.0,http://www.opentable.com/osso-steakhouse?rid=103699&tab=2&page=7
