,Unnamed: 0,Unnamed: 0.1,_id,address,ambience_rating,food_rating,rating,rest_name,review,review_length,review_title,rid,service_rating,url
789,789,789,5501cb8d4b4f031faba44530,"222 Mason St.San Francisco, CA  94102",5.0,5.0,3.9,ANZU,"Anzu is consistently excellent.  For a special holiday (Mother's Day, Easter, Christmas, etc.) their champagne brunch is to die for! They have a wide variety of buffet items including sushi, dim sum, fresh seafood, a carving station and an assortment of desserts.  

Anzu is also a great place for an evening out. Their dinner menu is excellent and very creative.  We often have dinner at Anzu, park at the hotel (up to 3 hours free parking) and then go see a show.

Anzu is excellent for out-of-town guests, couples, friends and family.  Don't miss it!",557,Anzu is consistently excellent.,141,4.0,http://www.opentable.com/anzu?rid=141&tab=2&page=34
790,790,790,5501cb904b4f031faba44544,"140 New Montgomery StreetSan Francisco, CA  94103",2.0,5.0,4.0,Trou Normand,"Some fun, interesting cocktails and delicious food. Extremely slow service without good management. When my husband was served the wrong drink, his order went back in the queue, not at the head of the line. As a result, everyone else was finished with cocktails before he got his.",280,Service doesn't measure up,141049,3.0,http://www.opentable.com/trou-normand?rid=141049&tab=2&page=1
791,791,791,5501cb904b4f031faba44545,"140 New Montgomery StreetSan Francisco, CA  94103",3.0,5.0,4.0,Trou Normand,"Truly delicious food.  Heavenly charcuterie, like being in Europe.  Wonderful bread.  But awful service.  Lots of staff wandering around - but not making eye contact.  They don't look to see what each table is needing or how your meal is progressing.  You wait FOREVER to place your order or to get your cocktail. We'd have had another drink, but no one noticed our glasses were empty.  Poor staff training. Really high level of noise - probably due to all the hard surfaces in the design of the room.  We'd like to go back for the food, but.....",546,Outstanding charcuterie,141049,3.0,http://www.opentable.com/trou-normand?rid=141049&tab=2&page=2
792,792,792,5501cb904b4f031faba44546,"140 New Montgomery StreetSan Francisco, CA  94103",5.0,4.0,4.0,Trou Normand,"Love the ambiance and feel of this place. The concrete and brick walls, modern art, high ceilings, candle lit tables. Each and everything we ordered was so tasty, so much flavor in every bite. The service was great, we don't eat pork and they were able to vegetarian-ize the entree options for us. We were celebrating a promotion and our first home together, and even got complimentary bubbly, great experience and will definitely be back soon :)",446,Love the ambiance and feel of this place...,141049,4.0,http://www.opentable.com/trou-normand?rid=141049&tab=2&page=3
793,793,793,5501cb914b4f031faba44547,"140 New Montgomery StreetSan Francisco, CA  94103",5.0,5.0,4.0,Trou Normand,"Amazing food, incredible cocktails, and awesome design.  Try it out!",68,Incredible,141049,5.0,http://www.opentable.com/trou-normand?rid=141049&tab=2&page=4
794,794,794,5501cba44b4f031faba445c3,"687 McAllister St.San Francisco, CA  94102",5.0,4.0,4.1,Indigo,Very solicitous.  One of the guests had fallen  and need to sit down.  Folks at restaurant let us in and started serving us despite the fact that we were VERY early.  Good job!  Appreciated their concern.,204,Very solicitous.  One of the guests had ...,1413,4.0,http://www.opentable.com/indigo-san-francisco?rid=1413&tab=2&page=1
795,795,795,5501cba54b4f031faba445c4,"687 McAllister St.San Francisco, CA  94102",1.0,1.0,4.1,Indigo,The pork loin I order was dry and cver cooked. Chicken my partner order was borning with no taste. The service was terrible. They forgot our salad.,147,Never will go back again,1413,3.0,http://www.opentable.com/indigo-san-francisco?rid=1413&tab=2&page=2
796,796,796,5501cba54b4f031faba445c5,"687 McAllister St.San Francisco, CA  94102",4.0,5.0,4.1,Indigo,"We were offered a booth in the back corner (seats <6 comfortably and offers some noise protection). Range of menu choices: salmon, swordfish, chicken, pork or beef tenderloin & more, with delicious-sounding accompaniments; tempted by prix fixe dinner @$30. No corkage on 1st bottle. Opted for roast chicken w/cannellini beans & the beef tenderloin, seared, served medium rare w/flavorful creamy mashed potatoes & fresh green beans. Started w/roasted asparagus/ arugula salad & shaved parmesan. Shared the apple crostada w/dulce de leche ice cream & the dark chocolate cake w/minted strawberries & vanilla bean ice cream. The place empties before theater/opera; go sometime when you're not hurrying off; enjoy the good service and the quiet.",740,Indigo merits attention,1413,5.0,http://www.opentable.com/indigo-san-francisco?rid=1413&tab=2&page=3
797,797,797,5501cba54b4f031faba445c6,"687 McAllister St.San Francisco, CA  94102",3.0,5.0,4.1,Indigo,"Perfect location for a nice meal prior to the opera or any other event near City Hall.  My salmon was  cooked perfectly and they were flexible about changing out the potatoes on the dish for the white beans, which was nice.  I was also sharing an asparagus salad with another diner; the kitchen split it for us at no extra charge.  My husband had the 3 course prix fixed meal (pork tenderloin), also well prepared.  Our server was not attentive though - we had to ask again for our wine and also dessert after ordering.  Ask for a table in the main dining room when you make your reservation as tables close to the door on the bar side are less desireable.  Corkage on the 1st bottle of wine is free and only $10 per bottle after that - a nice bonus.",750,Pre-Opera meal,1413,4.0,http://www.opentable.com/indigo-san-francisco?rid=1413&tab=2&page=4
798,798,798,5501cba54b4f031faba445c7,"687 McAllister St.San Francisco, CA  94102",4.0,4.0,4.1,Indigo,"Dependable good food close to Davies Symphony Hall and Opera House.  Due to traffic problems, our group arrived at different times, but the staff was able to accomodate everyone, get us fed, and off to ballet without a hitch.  Highlights were the aspargus salad as a starter and the salmon as a entree.  When stages are dark or after the theater crowd has rushed off, Indigo can also be a quiet, spur of the moment romantic dining spot.",436,Dependable good food close to Davies Sym...,1413,4.0,http://www.opentable.com/indigo-san-francisco?rid=1413&tab=2&page=5
799,799,799,5501cba54b4f031faba445c8,"687 McAllister St.San Francisco, CA  94102",5.0,4.0,4.1,Indigo,"Saw this restaurant on Check Please Bay Area, food is very good, well thought out for tastes and textures, the desserts are excellent, and the Fixed Price menu is a great value. The Chef has a real interest in creating very good dishes for reasonable prices. The corkage policy is very generous, free if you spend a certain amount of money, $15 dollars if you have to pay. It is very convenient if you are going to Davies Symphony Hall and the staff caters to symphony patrons. Parking could be an issue but we got lucky and were able to park just down the street. The atmosphere was good but not exceptional. I would call Indigo a great local eatery at great pricing for what you get.",685,Very Good Food for Reasonable Price,1413,3.0,http://www.opentable.com/indigo-san-francisco?rid=1413&tab=2&page=6
800,800,800,5501cba64b4f031faba445c9,"687 McAllister St.San Francisco, CA  94102",4.0,4.0,4.1,Indigo,"Indigo is a great place to have a meal before the opera or symphony. I had the fixed pice meal which was only $35 for soup or salad, an entree of pork or chicken and dessert. There is a vegetarian option as well. The restaurant is located around the block from Davies Symphony Hall and the Opera House.",302,Before Symphony Meal,1413,4.0,http://www.opentable.com/indigo-san-francisco?rid=1413&tab=2&page=7
801,801,801,5501cba64b4f031faba445ca,"687 McAllister St.San Francisco, CA  94102",4.0,4.0,4.1,Indigo,"Ideal for before an event at Davis, the Opera House or the Herbst. Great food!",78,Ideal for before an event,1413,4.0,http://www.opentable.com/indigo-san-francisco?rid=1413&tab=2&page=8
802,802,802,5501cba64b4f031faba445cb,"687 McAllister St.San Francisco, CA  94102",5.0,5.0,4.1,Indigo,"As usual this restaurant delivers....from the wonderful cocktails to the divine deserts. Ale, our server was especially fantastic. Great personality and extremely knowledgeable about the food...This restaurant has the freshest greens and flavor delivery. Meat temperature is always perfect. We never come to San Francisco without visiting..
P.s. if you are patrons of the performing arts they will always have you out the door in time...
Thank you Indigo for you constancy...we know we can count on you for a really good meal in a beautiful environment.",553,Never disappoints!!!!,1413,5.0,http://www.opentable.com/indigo-san-francisco?rid=1413&tab=2&page=9
803,803,803,5501cba64b4f031faba445cc,"687 McAllister St.San Francisco, CA  94102",4.0,4.0,4.1,Indigo,"Very nice menu, tasty food and nicely presented. Very good service. We shared our dishes and the server was very accommodating and split the orders into separate dishes for each of us, so that was very nice. We ordered the beef tenderloin but it was too well done and rather tough. Other than that, it was a very nice experience. The desserts were excellent.
Thank you.",369,"Very nice menu, tasty food",1413,3.0,http://www.opentable.com/indigo-san-francisco?rid=1413&tab=2&page=10
804,804,804,5501cba64b4f031faba445cd,"687 McAllister St.San Francisco, CA  94102",5.0,4.0,4.1,Indigo,"Our dinner was excellent from the seared scallops right down to the dessert. I couldn't decide on a wine, and our waitress nailed it with the Pinot! Wonderful all the way around, and I'll certainly be back!",206,No complaints!,1413,4.0,http://www.opentable.com/indigo-san-francisco?rid=1413&tab=2&page=11
805,805,805,5501cba64b4f031faba445ce,"687 McAllister St.San Francisco, CA  94102",1.0,1.0,4.1,Indigo,"At a pre-concert dinner visit, where the restaurant was full at around 6:30 PM, Indigo was overwhelmed in both the kitchen and in the service delivered.
Entrees were delayed in delivery with a Sea Bass entree still smoking (from a microwave?) and somewhat dried out with a price tag of almost $30.
While away from our table, my 60+ year old female dining companion was asked...""more water, sweetie?... by a male waitperson who later in the meal was asked for a knife and delivered a steak knife for the Sea Bass which was probably warranted considering the quality of the dish. Where do they find these people?
Simply stated, after patronizing the restaurant for several years, we find the restaurant uneven and, even on a good day, overpriced.",744,Good-bye Indigo,1413,4.0,http://www.opentable.com/indigo-san-francisco?rid=1413&tab=2&page=12
806,806,806,5501cba74b4f031faba445cf,"687 McAllister St.San Francisco, CA  94102",5.0,5.0,4.1,Indigo,Excellent food. Great Service. Will definitely go back.,55,Excellent food. Great Service.,1413,5.0,http://www.opentable.com/indigo-san-francisco?rid=1413&tab=2&page=13
807,807,807,5501cba74b4f031faba445d0,"687 McAllister St.San Francisco, CA  94102",4.0,4.0,4.1,Indigo,We had reservations before the opera and had good service and plenty of time. We had the fixed price dinner. Very good and generous. Couldn't finish it all. we will go back again Pleasant evening,195,We had reservations before,1413,4.0,http://www.opentable.com/indigo-san-francisco?rid=1413&tab=2&page=14
808,808,808,5501cba74b4f031faba445d1,"687 McAllister St.San Francisco, CA  94102",5.0,5.0,4.1,Indigo,"Indigo is the best restaurant in the Civic Center area.  Absinthe is all about cocktails and Jardinere lets you get your ""thin man"" thing going but Indigo is about consistently well prepared, delicious food and delightful ambiance at a fair price.",247,Indigo is the best restaurant,1413,4.0,http://www.opentable.com/indigo-san-francisco?rid=1413&tab=2&page=15
809,809,809,5501cba74b4f031faba445d2,"687 McAllister St.San Francisco, CA  94102",4.0,4.0,4.1,Indigo,We were pleasantly surprised by Indigo. The food was not great but above average and prices were in line with quality. No corkage--keep that in mind.,149,We were pleasantly surprised,1413,3.0,http://www.opentable.com/indigo-san-francisco?rid=1413&tab=2&page=16
